"A181","AFANDI FOOD INDUSTRIES","GMS","10","512.00","460.80","51.20","87","3"
"A181","AFANDI FOOD INDUSTRIES","MR","10","782.17","703.95","78.22","119","3"
"A181","AFANDI FOOD INDUSTRIES","PDS","10","587.00","528.30","58.70","109","3"
"A181","AFANDI FOOD INDUSTRIES","SNW","10","882.40","794.16","88.24","172","3"
"A181","AFANDI FOOD INDUSTRIES","TKK","10","227.80","205.02","22.78","52","3"
"B036","BENTOP COLLECTION","BGJ","20","3362.30","2657.38","704.92","56","12"
"B036","BENTOP COLLECTION","MTK","20","37.65","30.12","7.53","1","1"
"B036","BENTOP COLLECTION","TGM","20","3125.70","2497.48","628.22","56","18"
"B069","BUITONI (M) SDN BHD","JRT","15","4982.10","4205.39","776.71","106","25"
"B069","BUITONI (M) SDN BHD","RB","15","7735.45","6541.26","1194.19","191","29"
"B081","BLUE SKY GARMENT ENTERPRISE","BER","25","1699.10","1274.32","424.78","97","5"
"B081","BLUE SKY GARMENT ENTERPRISE","BGJ","25","978.85","738.39","240.46","57","4"
"B081","BLUE SKY GARMENT ENTERPRISE","BT1","25","400.40","300.30","100.10","25","4"
"B081","BLUE SKY GARMENT ENTERPRISE","BT2","20","2554.15","1920.81","633.34","146","5"
"B081","BLUE SKY GARMENT ENTERPRISE","GMS","25","1209.40","907.05","302.35","65","3"
"B081","BLUE SKY GARMENT ENTERPRISE","IBN","25","1018.65","780.79","237.85","63","7"
"B081","BLUE SKY GARMENT ENTERPRISE","KKD","20","984.20","739.15","245.05","56","5"
"B081","BLUE SKY GARMENT ENTERPRISE","KLM","25","732.50","566.57","165.92","45","6"
"B081","BLUE SKY GARMENT ENTERPRISE","KLP","25","3600.50","2700.38","900.13","205","4"
"B081","BLUE SKY GARMENT ENTERPRISE","MR","25","2075.60","1556.70","518.90","114","4"
"B081","BLUE SKY GARMENT ENTERPRISE","MTK","25","659.45","503.57","155.88","42","5"
"B081","BLUE SKY GARMENT ENTERPRISE","NSB","25","2107.50","1590.62","516.88","119","4"
"B081","BLUE SKY GARMENT ENTERPRISE","PDS","20","6161.90","4626.15","1535.75","337","6"
"B081","BLUE SKY GARMENT ENTERPRISE","PLU","20","460.00","368.00","92.00","37","1"
"B081","BLUE SKY GARMENT ENTERPRISE","RB","20","4087.70","3073.28","1014.43","226","5"
"B081","BLUE SKY GARMENT ENTERPRISE","SGM","20","460.00","368.00","92.00","30","1"
"B081","BLUE SKY GARMENT ENTERPRISE","SGP","20","430.00","344.00","86.00","33","1"
"B081","BLUE SKY GARMENT ENTERPRISE","SGS","20","1246.40","937.80","308.60","73","6"
"B081","BLUE SKY GARMENT ENTERPRISE","SM2","20","94.40","75.52","18.88","7","2"
"B081","BLUE SKY GARMENT ENTERPRISE","SMJ","20","28.35","22.68","5.67","3","1"
"B081","BLUE SKY GARMENT ENTERPRISE","SPE","20","40.00","32.00","8.00","2","1"
"B081","BLUE SKY GARMENT ENTERPRISE","TGM","20","560.15","421.53","138.62","34","4"
"B081","BLUE SKY GARMENT ENTERPRISE","TI1","25","2956.60","2240.28","716.32","154","8"
"B081","BLUE SKY GARMENT ENTERPRISE","TI2","25","3539.90","2664.42","875.48","198","7"
"B081","BLUE SKY GARMENT ENTERPRISE","TML","25","708.10","531.08","177.02","45","2"
"B081","BLUE SKY GARMENT ENTERPRISE","TPH","20","75.60","60.48","15.12","6","1"
"B099","BILLION COMMERCE SDN BHD","BER","18","6084.25","4982.05","1102.20","221","44"
"B099","BILLION COMMERCE SDN BHD","BGJ","18","2685.65","2202.06","483.59","102","30"
"B099","BILLION COMMERCE SDN BHD","BT2","25","5048.85","4097.31","951.54","164","39"
"B099","BILLION COMMERCE SDN BHD","GMS","18","3468.40","2836.92","631.48","121","38"
"B099","BILLION COMMERCE SDN BHD","GRK","18","3096.50","2539.03","557.47","72","33"
"B099","BILLION COMMERCE SDN BHD","IBN","18","3084.90","2544.58","540.32","107","27"
"B099","BILLION COMMERCE SDN BHD","JRT","15","2913.15","2420.72","492.43","95","30"
"B099","BILLION COMMERCE SDN BHD","MR","18","4003.35","3266.53","736.83","117","24"
"B099","BILLION COMMERCE SDN BHD","PDS","18","2075.95","1698.71","377.24","74","29"
"B099","BILLION COMMERCE SDN BHD","RB","15","4927.65","4006.84","920.81","127","39"
"B099","BILLION COMMERCE SDN BHD","SGB","18","1809.35","1453.96","355.39","61","26"
"B099","BILLION COMMERCE SDN BHD","SGP","25","5548.05","4675.69","872.36","222","25"
"B099","BILLION COMMERCE SDN BHD","SGS","18","1363.25","1100.52","262.73","43","24"
"B099","BILLION COMMERCE SDN BHD","SM2","18","4364.60","3583.83","780.77","145","34"
"B099","BILLION COMMERCE SDN BHD","SPE","18","613.25","528.36","84.88","27","12"
"B099","BILLION COMMERCE SDN BHD","TGM","15","3669.80","3032.64","637.16","106","31"
"B099","BILLION COMMERCE SDN BHD","TJG","18","1192.60","960.32","232.28","36","21"
"B099","BILLION COMMERCE SDN BHD","TKK","18","915.75","750.92","164.84","43","16"
"B099","BILLION COMMERCE SDN BHD","TML","18","3125.35","2575.38","549.97","125","25"
"B128","BL FRESH SDN BHD ","IBN","15","9.00","7.65","1.35","1","1"
"C050","CHERRIEFON DISTRIBUTOR","BGJ","20","134.20","107.36","26.84","8","3"
"C050","CHERRIEFON DISTRIBUTOR","JRT","20","67.60","54.08","13.52","3","1"
"C050","CHERRIEFON DISTRIBUTOR","MTK","20","27.80","22.24","5.56","2","1"
"C050","CHERRIEFON DISTRIBUTOR","PDS","20","170.00","136.00","34.00","9","4"
"C050","CHERRIEFON DISTRIBUTOR","SGS","20","98.40","78.72","19.68","6","3"
"C050","CHERRIEFON DISTRIBUTOR","TI1","20","124.20","99.36","24.84","7","4"
"C072","CHIP HWA SDN BHD","BER","18","1981.70","1602.75","378.95","73","21"
"C072","CHIP HWA SDN BHD","BGJ","18","4286.05","3464.70","821.35","167","45"
"C072","CHIP HWA SDN BHD","BT2","20","9236.35","7461.39","1774.96","278","53"
"C072","CHIP HWA SDN BHD","GMS","20","2016.53","1634.93","381.60","68","32"
"C072","CHIP HWA SDN BHD","IBN","20","1821.65","1470.33","351.32","85","32"
"C072","CHIP HWA SDN BHD","JRT","20","4303.90","3496.96","806.94","183","36"
"C072","CHIP HWA SDN BHD","KLP","18","4792.15","3882.72","909.43","150","52"
"C072","CHIP HWA SDN BHD","MR","18","5791.55","4675.40","1116.15","219","43"
"C072","CHIP HWA SDN BHD","MTK","20","84.60","67.68","16.92","2","2"
"C072","CHIP HWA SDN BHD","NSB","20","1441.80","1160.23","281.57","58","32"
"C072","CHIP HWA SDN BHD","PDS","18","4786.05","3865.46","920.59","157","46"
"C072","CHIP HWA SDN BHD","PLU","20","1554.75","1253.17","301.58","62","31"
"C072","CHIP HWA SDN BHD","RB","20","5290.10","4267.14","1022.96","170","52"
"C072","CHIP HWA SDN BHD","SGB","20","5226.55","4215.09","1011.45","174","75"
"C072","CHIP HWA SDN BHD","SGM","20","1783.15","1442.02","341.13","72","26"
"C072","CHIP HWA SDN BHD","SGS","20","6163.10","4985.41","1177.69","180","61"
"C072","CHIP HWA SDN BHD","SNW","20","1579.95","1275.89","304.06","65","38"
"C072","CHIP HWA SDN BHD","SPE","20","276.20","221.89","54.31","10","10"
"C072","CHIP HWA SDN BHD","TGM","20","3859.60","3116.26","743.34","158","47"
"C072","CHIP HWA SDN BHD","TI1","15","1800.40","1454.95","345.45","55","29"
"C072","CHIP HWA SDN BHD","TKK","20","1347.35","1084.62","262.73","40","26"
"C072","CHIP HWA SDN BHD","TML","20","827.90","669.48","158.42","38","27"
"C072","CHIP HWA SDN BHD","TPH","18","1065.85","864.18","201.68","37","33"
"C112","CHOP KENG HONG SDN BHD","BT2","30","8.10","5.67","2.43","1","1"
"C112","CHOP KENG HONG SDN BHD","MTK","30","4.05","2.83","1.21","1","1"
"C113","CHONG WAH CORPORATION SDN. BHD.","BER","30","897.35","628.14","269.21","42","37"
"C113","CHONG WAH CORPORATION SDN. BHD.","BGJ","30","2501.95","1751.37","750.59","148","99"
"C113","CHONG WAH CORPORATION SDN. BHD.","BT2","30","229.50","160.65","68.85","14","14"
"C113","CHONG WAH CORPORATION SDN. BHD.","GMS","30","906.05","634.57","271.48","64","41"
"C113","CHONG WAH CORPORATION SDN. BHD.","GRK","30","1392.50","974.75","417.75","81","64"
"C113","CHONG WAH CORPORATION SDN. BHD.","IBN","30","1823.61","1276.73","546.88","154","76"
"C113","CHONG WAH CORPORATION SDN. BHD.","JRT","30","16.65","11.66","4.99","3","1"
"C113","CHONG WAH CORPORATION SDN. BHD.","KLP","30","1587.30","1111.11","476.19","77","44"
"C113","CHONG WAH CORPORATION SDN. BHD.","MR","30","1379.95","965.96","413.98","81","69"
"C113","CHONG WAH CORPORATION SDN. BHD.","MTK","30","1318.05","922.81","395.24","69","67"
"C113","CHONG WAH CORPORATION SDN. BHD.","PDS","30","2238.25","1567.80","670.45","98","74"
"C113","CHONG WAH CORPORATION SDN. BHD.","SGB","30","3178.40","2224.88","953.52","245","135"
"C113","CHONG WAH CORPORATION SDN. BHD.","SGS","30","3601.35","2520.94","1080.41","338","171"
"C113","CHONG WAH CORPORATION SDN. BHD.","SM2","30","581.80","407.26","174.54","42","33"
"C113","CHONG WAH CORPORATION SDN. BHD.","SMJ","30","1119.50","783.65","335.85","54","50"
"C113","CHONG WAH CORPORATION SDN. BHD.","TGM","30","3383.90","2368.73","1015.17","230","122"
"C113","CHONG WAH CORPORATION SDN. BHD.","TI1","30","1182.25","827.58","354.68","74","66"
"C113","CHONG WAH CORPORATION SDN. BHD.","TI2","30","2462.60","1723.82","738.78","138","89"
"C113","CHONG WAH CORPORATION SDN. BHD.","TJG","30","778.55","544.98","233.56","45","40"
"C113","CHONG WAH CORPORATION SDN. BHD.","TML","30","1172.90","821.03","351.87","44","37"
"C113","CHONG WAH CORPORATION SDN. BHD.","TPH","30","1648.80","1154.16","494.64","147","70"
"C117","CHIAO HUAT SDN BHD","GMS","18","5187.70","4281.78","905.92","83","13"
"C117","CHIAO HUAT SDN BHD","JRT","18","3575.70","2935.49","640.21","50","8"
"C117","CHIAO HUAT SDN BHD","RB","18","8608.40","6960.43","1647.97","112","19"
"C132","CHEETAH CORPORATION(M) SDN BHD","BER","15","2634.55","2198.67","435.88","83","16"
"C132","CHEETAH CORPORATION(M) SDN BHD","BGJ","15","6129.09","5142.21","986.88","215","18"
"C132","CHEETAH CORPORATION(M) SDN BHD","BT2","15","8269.81","6870.42","1399.39","207","23"
"C132","CHEETAH CORPORATION(M) SDN BHD","GMS","18","3371.26","2815.48","555.78","92","21"
"C132","CHEETAH CORPORATION(M) SDN BHD","GRK","15","3936.73","3286.86","649.88","143","12"
"C132","CHEETAH CORPORATION(M) SDN BHD","IBN","15","3507.37","2953.56","553.81","131","12"
"C132","CHEETAH CORPORATION(M) SDN BHD","JRT","15","4544.15","3845.45","698.70","111","18"
"C132","CHEETAH CORPORATION(M) SDN BHD","KLP","15","6419.79","5349.27","1070.52","148","23"
"C132","CHEETAH CORPORATION(M) SDN BHD","PDS","15","3153.98","2632.32","521.66","97","15"
"C132","CHEETAH CORPORATION(M) SDN BHD","RB","15","14106.20","11907.95","2198.25","284","32"
"C132","CHEETAH CORPORATION(M) SDN BHD","SGB","15","9925.21","8250.45","1674.76","233","29"
"C132","CHEETAH CORPORATION(M) SDN BHD","SGS","15","6802.55","5756.41","1046.14","145","21"
"C132","CHEETAH CORPORATION(M) SDN BHD","TGM","15","7376.90","6239.76","1137.13","175","15"
"C132","CHEETAH CORPORATION(M) SDN BHD","TI1","18","9678.94","8108.42","1570.52","222","20"
"C132","CHEETAH CORPORATION(M) SDN BHD","TML","15","3666.85","3085.84","581.01","107","18"
"C178","COOPTREND","GMS","30","127.35","89.14","38.20","9","1"
"C178","COOPTREND","MTK","30","36.80","25.76","11.04","2","2"
"C178","COOPTREND","TGM","30","16.00","11.20","4.80","1","1"
"C259","CHOON KEONG ENTERPRISE","BER","30","348.30","243.81","104.49","26","10"
"C259","CHOON KEONG ENTERPRISE","BGJ","30","1133.90","793.73","340.17","83","7"
"C259","CHOON KEONG ENTERPRISE","BT1","30","297.40","208.18","89.22","40","5"
"C259","CHOON KEONG ENTERPRISE","BT2","30","842.60","589.82","252.78","53","11"
"C259","CHOON KEONG ENTERPRISE","GMS","30","283.70","198.59","85.11","21","5"
"C259","CHOON KEONG ENTERPRISE","IBN","30","265.30","185.71","79.59","14","6"
"C259","CHOON KEONG ENTERPRISE","JRT","30","160.30","112.21","48.09","15","5"
"C259","CHOON KEONG ENTERPRISE","KLP","30","671.20","469.84","201.36","55","9"
"C259","CHOON KEONG ENTERPRISE","MR","30","455.50","318.85","136.65","28","8"
"C259","CHOON KEONG ENTERPRISE","MTK","30","306.20","214.34","91.86","26","10"
"C259","CHOON KEONG ENTERPRISE","NSB","30","264.10","184.87","79.23","18","4"
"C259","CHOON KEONG ENTERPRISE","PDS","30","498.30","348.81","149.49","36","10"
"C259","CHOON KEONG ENTERPRISE","PLU","30","321.40","224.98","96.42","24","7"
"C259","CHOON KEONG ENTERPRISE","RB","30","1721.00","1204.70","516.30","140","15"
"C259","CHOON KEONG ENTERPRISE","SGB","30","951.40","665.98","285.42","76","12"
"C259","CHOON KEONG ENTERPRISE","SGM","30","118.90","83.23","35.67","10","5"
"C259","CHOON KEONG ENTERPRISE","SGP","30","28.80","20.16","8.64","2","2"
"C259","CHOON KEONG ENTERPRISE","SGS","30","1619.20","1133.44","485.76","135","12"
"C259","CHOON KEONG ENTERPRISE","SM2","30","303.50","212.45","91.05","42","5"
"C259","CHOON KEONG ENTERPRISE","TGM","30","833.80","583.66","250.14","67","12"
"C259","CHOON KEONG ENTERPRISE","TI1","30","333.90","233.73","100.17","27","6"
"C259","CHOON KEONG ENTERPRISE","TI2","30","189.20","132.44","56.76","18","7"
"C259","CHOON KEONG ENTERPRISE","TKK","30","133.10","93.17","39.93","7","4"
"C259","CHOON KEONG ENTERPRISE","TML","30","898.10","628.67","269.43","55","12"
"C259","CHOON KEONG ENTERPRISE","TPH","30","750.00","525.00","225.00","63","7"
"C264","CT FOOD INDUSTRIES","PDS","10","6.20","5.58","0.62","2","1"
"C264","CT FOOD INDUSTRIES","TJG","10","283.50","255.15","28.35","75","3"
"C273","CNJ FACTORY","BGJ","33","119.70","80.20","39.50","3","2"
"C273","CNJ FACTORY","BT2","33","479.10","321.00","158.10","5","2"
"C273","CNJ FACTORY","GMS","33","59.90","40.13","19.77","1","1"
"C273","CNJ FACTORY","GRK","33","509.20","341.16","168.04","5","4"
"C273","CNJ FACTORY","KLP","33","59.90","40.13","19.77","1","1"
"C273","CNJ FACTORY","MR","33","299.40","200.60","98.80","3","2"
"C273","CNJ FACTORY","PDS","33","209.70","140.50","69.20","2","3"
"C273","CNJ FACTORY","PLU","33","269.20","180.36","88.84","4","2"
"C273","CNJ FACTORY","SGB","33","59.90","40.13","19.77","1","1"
"C273","CNJ FACTORY","SGP","33","269.50","180.57","88.94","4","3"
"C273","CNJ FACTORY","SGS","33","89.80","60.17","29.63","2","2"
"C273","CNJ FACTORY","SM2","33","29.90","20.03","9.87","1","1"
"C273","CNJ FACTORY","TGM","33","29.90","20.03","9.87","1","1"
"C273","CNJ FACTORY","TI1","33","59.90","40.13","19.77","1","1"
"C273","CNJ FACTORY","TI2","33","149.70","100.30","49.40","2","2"
"C273","CNJ FACTORY","TML","33","149.80","100.37","49.43","2","2"
"C273","CNJ FACTORY","TPH","33","119.70","80.20","39.50","3","2"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","BER","15","23968.98","20373.63","3595.35","4271","29"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","BGJ","15","21798.49","18528.72","3269.77","3865","30"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","BT1","15","9402.60","7992.21","1410.39","1675","31"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","BT2","15","22825.05","19401.29","3423.76","3789","30"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","GMS","15","30688.90","26085.56","4603.34","5175","51"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","GRK","15","15600.43","13260.37","2340.06","2926","31"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","IBN","15","19575.48","16639.16","2936.32","3493","31"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","JRT","15","29543.51","25111.98","4431.53","5176","33"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","KKD","15","4067.62","3457.48","610.14","784","17"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","KLM","15","3614.13","3072.01","542.12","643","15"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","KLP","15","27155.12","23081.85","4073.27","4694","33"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","MR","15","36059.06","30650.20","5408.86","6184","42"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","MTK","15","22874.83","19443.61","3431.22","4344","31"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","NSB","15","7067.90","6007.72","1060.19","1421","43"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","PDS","15","42287.27","35944.18","6343.09","6126","44"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","PLU","15","5670.64","4820.04","850.60","1173","40"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","RB","15","45564.57","38729.88","6834.69","7223","30"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","SGB","15","19047.24","16190.15","2857.09","3154","36"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","SGM","15","5651.09","4803.43","847.66","1055","32"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","SGP","15","4291.71","3647.95","643.76","759","22"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","SGS","15","18666.00","15866.10","2799.90","3121","30"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","SM2","15","14489.51","12316.08","2173.43","2780","29"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","SMJ","15","17719.11","15061.24","2657.87","3027","28"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","SNW","15","9078.86","7717.03","1361.83","1845","24"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","SPE","15","6593.06","5604.10","988.96","1314","18"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","TGM","15","18740.60","15929.51","2811.09","3173","35"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","TI1","15","13410.05","11398.54","2011.51","2459","35"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","TI2","15","16316.90","13869.36","2447.53","3119","36"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","TJG","15","2486.63","2113.64","372.99","580","18"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","TKK","15","9484.26","8061.62","1422.64","2094","36"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","TML","15","24715.64","21008.29","3707.35","4637","31"
"C277","CAMIDAS ENTERPRISE-CONSIGMENT","TPH","15","31484.16","26761.54","4722.62","4505","32"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","BER","15","33474.00","28452.90","5021.10","5648","59"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","BGJ","15","27362.63","23258.24","4104.39","4822","56"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","BT1","15","14521.98","12343.68","2178.30","2476","63"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","BT2","15","33666.59","28616.60","5049.99","5303","63"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","GMS","15","23336.02","19835.62","3500.40","4118","30"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","GRK","15","18343.12","15591.65","2751.47","3390","57"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","IBN","15","25787.44","21919.32","3868.12","4733","58"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","JRT","15","39976.68","33980.18","5996.50","6621","64"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","KKD","15","6076.06","5164.65","911.41","1239","45"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","KLM","15","5528.72","4699.41","829.31","1028","41"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","KLP","15","39321.95","33423.66","5898.29","6170","63"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","MR","15","37490.63","31867.04","5623.59","6455","41"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","MTK","15","33978.16","28881.44","5096.72","6038","61"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","NSB","15","6343.33","5391.83","951.50","1278","32"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","PDS","15","42529.56","36150.13","6379.43","6186","45"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","PLU","15","5212.31","4430.46","781.85","1038","32"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","RB","15","68819.34","58496.44","10322.90","10225","64"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","SGB","15","29716.45","25258.98","4457.47","5042","64"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","SGM","15","5906.87","5020.84","886.03","1169","31"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","SGP","15","7148.24","6076.00","1072.24","1377","50"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","SGS","15","21160.46","17986.39","3174.07","3675","57"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","SM2","15","18343.35","15591.85","2751.50","3457","56"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","SMJ","15","21232.00","18047.20","3184.80","3651","53"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","SNW","15","9189.67","7811.22","1378.45","1879","27"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","SPE","15","8670.45","7369.88","1300.57","1761","45"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","TGM","15","23968.62","20373.33","3595.29","4169","63"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","TI1","15","18984.59","16136.90","2847.69","3446","64"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","TI2","15","22382.20","19024.87","3357.33","4118","66"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","TJG","15","3959.71","3365.75","593.96","942","36"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","TKK","15","9966.65","8471.65","1495.00","2283","34"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","TML","15","33329.78","28330.31","4999.47","5890","59"
"C278","C&C FOODS MART SDN BHD-CONSIGNMENT","TPH","15","38725.12","32916.35","5808.77","5733","62"
"C286","C&C FOODS MART SDN BHD - NSB","BER","15","3062.81","2603.39","459.42","824","14"
"C286","C&C FOODS MART SDN BHD - NSB","BGJ","15","2703.45","2297.93","405.52","570","13"
"C286","C&C FOODS MART SDN BHD - NSB","BT1","15","1004.22","853.59","150.63","264","13"
"C286","C&C FOODS MART SDN BHD - NSB","BT2","15","2595.84","2206.46","389.38","561","14"
"C286","C&C FOODS MART SDN BHD - NSB","GRK","15","1688.78","1435.46","253.32","336","14"
"C286","C&C FOODS MART SDN BHD - NSB","IBN","15","3002.19","2551.86","450.33","797","13"
"C286","C&C FOODS MART SDN BHD - NSB","JRT","15","1922.01","1633.71","288.30","507","14"
